x,N2249,N2643,N3237,x,N2249,N2643,N3237,x,N2249,N2643,N3237
5.55699,-0.703321,-0.719016,-1.12517,5.569,-0.685775,-0.702741,-1.11143,5.57658,-0.750296,-0.761976,-1.14845
5.56696,-0.704328,-0.718214,-1.11657,5.579,-0.686808,-0.702136,-1.10575,5.58656,-0.751745,-0.762333,-1.14692
5.57693,-0.705316,-0.717665,-1.1144,5.589,-0.687648,-0.701221,-1.10197,5.59654,-0.75284,-0.761717,-1.14167
5.58691,-0.70646,-0.717606,-1.11065,5.599,-0.68887,-0.701312,-1.09769,5.60653,-0.754203,-0.761888,-1.13608
5.59689,-0.707523,-0.717281,-1.10735,5.609,-0.689777,-0.700697,-1.09386,5.61652,-0.755457,-0.762024,-1.13455
5.60687,-0.708657,-0.717116,-1.10057,5.619,-0.690973,-0.700885,-1.08882,5.6265,-0.756915,-0.762554,-1.12983
5.61686,-0.709858,-0.717516,-1.10071,5.629,-0.69199,-0.700715,-1.08492,5.63606,-0.758092,-0.762631,-1.12698
5.62685,-0.711016,-0.717528,-1.09339,5.63899,-0.693327,-0.701459,-1.08151,5.6457,-0.759319,-0.762815,-1.12254
5.63684,-0.712216,-0.717916,-1.09111,5.64899,-0.694254,-0.701155,-1.07759,5.65541,-0.760527,-0.763214,-1.11947
5.64684,-0.713332,-0.71813,-1.08635,5.65899,-0.695317,-0.701363,-1.07278,5.66518,-0.761731,-0.763595,-1.11607
5.65683,-0.714467,-0.718556,-1.08388,5.66899,-0.696412,-0.701858,-1.07141,5.67497,-0.762948,-0.764264,-1.11468
5.66683,-0.715603,-0.719113,-1.08186,5.67899,-0.697391,-0.702049,-1.06675,5.68481,-0.764029,-0.764476,-1.10947
5.67683,-0.716628,-0.719456,-1.07772,5.68899,-0.698444,-0.702656,-1.06497,5.69468,-0.765228,-0.765326,-1.10872
5.68682,-0.717694,-0.719976,-1.07517,5.69899,-0.699439,-0.703114,-1.06209,5.70457,-0.766335,-0.765833,-1.10559
5.69682,-0.71878,-0.720786,-1.07424,5.70899,-0.700369,-0.703526,-1.05836,5.71448,-0.76741,-0.766472,-1.10279
5.70682,-0.719728,-0.721084,-1.06943,5.71899,-0.701412,-0.7043,-1.05721,5.72441,-0.768502,-0.767142,-1.10064
5.71682,-0.720768,-0.721946,-1.06875,5.72899,-0.702298,-0.704777,-1.054,5.73435,-0.769634,-0.768147,-1.10001
5.72682,-0.721773,-0.722572,-1.06603,5.73899,-0.703258,-0.705446,-1.05173,5.7443,-0.77058,-0.768483,-1.09549
5.73681,-0.722696,-0.72323,-1.06364,5.74899,-0.704114,-0.705917,-1.04843,5.75426,-0.771627,-0.769413,-1.09453
5.74681,-0.723658,-0.723883,-1.06125,5.75899,-0.705052,-0.706739,-1.04742,5.76423,-0.772733,-0.770377,-1.09361
5.75681,-0.724614,-0.724769,-1.06047,5.76899,-0.705926,-0.707397,-1.04544,5.77377,-0.773622,-0.770983,-1.09111
5.76681,-0.725482,-0.725249,-1.0568,5.77899,-0.706754,-0.707906,-1.04216,5.78291,-0.774467,-0.771441,-1.0877
5.77638,-0.726393,-0.72623,-1.05636,5.78899,-0.707649,-0.708769,-1.0413,5.79222,-0.775501,-0.772616,-1.08853
5.78596,-0.727237,-0.726808,-1.0539,5.79899,-0.708403,-0.709102,-1.03878,5.80166,-0.776159,-0.772477,-1.08425
5.7956,-0.728006,-0.727328,-1.05193,5.80899,-0.709103,-0.709379,-1.03593,5.81113,-0.776917,-0.77287,-1.08216
5.80531,-0.728757,-0.727653,-1.0493,5.81899,-0.709929,-0.710046,-1.03484,5.82071,-0.777766,-0.773415,-1.08094
5.81507,-0.72949,-0.728088,-1.04792,5.82899,-0.710552,-0.710114,-1.03144,5.83034,-0.778444,-0.773594,-1.078
5.82485,-0.730127,-0.728133,-1.04383,5.83899,-0.711235,-0.710476,-1.02924,5.84001,-0.779152,-0.773788,-1.0749
5.83467,-0.730869,-0.728686,-1.04332,5.84899,-0.712007,-0.711046,-1.02855,5.84974,-0.78001,-0.774555,-1.07468
5.84452,-0.731516,-0.728834,-1.04024,5.85899,-0.712577,-0.711062,-1.02476,5.85951,-0.780632,-0.774585,-1.07098
5.85441,-0.73221,-0.729245,-1.0387,5.86899,-0.713195,-0.711195,-1.0218,5.8693,-0.781332,-0.775039,-1.06866
5.86431,-0.732793,-0.729286,-1.03515,5.87899,-0.713875,-0.711625,-1.02031,5.87912,-0.782021,-0.77562,-1.06675
5.87423,-0.733585,-0.73005,-1.03478,5.88899,-0.71442,-0.711614,-1.01806,5.88896,-0.782631,-0.776038,-1.065
5.88416,-0.734094,-0.729925,-1.03156,5.89899,-0.715026,-0.711894,-1.01594,5.89883,-0.783232,-0.776438,-1.06196
5.89409,-0.734687,-0.730349,-1.0285,5.90899,-0.715611,-0.712076,-1.01275,5.90871,-0.783983,-0.777339,-1.06105
5.90403,-0.735302,-0.730988,-1.02772,5.91876,-0.716257,-0.712515,-1.01106,5.918,-0.784481,-0.777624,-1.05886
5.91399,-0.735927,-0.731666,-1.02561,5.92855,-0.71685,-0.71287,-1.00927,5.92732,-0.785012,-0.778019,-1.05519
5.92395,-0.736454,-0.73208,-1.02415,5.93837,-0.717362,-0.713113,-1.00664,5.93359,-0.785477,-0.778697,-1.05524
5.93348,-0.736964,-0.732545,-1.02182,5.94823,-0.717958,-0.713782,-1.00547,5.93975,-0.785838,-0.779078,-1.05268
5.9431,-0.737463,-0.732955,-1.01934,5.95733,-0.718414,-0.714179,-1.00365,5.94577,-0.786213,-0.779528,-1.05087
5.95276,-0.737997,-0.733489,-1.01769,5.96654,-0.718862,-0.71457,-1.00115,5.95157,-0.786646,-0.780145,-1.04944
5.96245,-0.738436,-0.733805,-1.01582,5.97434,-0.719288,-0.715058,-0.999585,5.95738,-0.786943,-0.780396,-1.04738
5.97213,-0.738976,-0.734397,-1.01428,5.9819,-0.719633,-0.715356,-0.99725,5.96311,-0.787239,-0.780622,-1.0444
5.98183,-0.739345,-0.734449,-1.01086,5.98975,-0.720032,-0.71577,-0.995003,5.96884,-0.787656,-0.781236,-1.04378
5.99157,-0.739821,-0.734864,-1.00916,5.99785,-0.720384,-0.716043,-0.993441,5.97454,-0.787946,-0.781455,-1.04151
6.00134,-0.740263,-0.73518,-1.0069,6.00617,-0.720778,-0.716453,-0.990618,5.98018,-0.78823,-0.781657,-1.03902
6.01113,-0.740746,-0.735754,-1.00582,6.01398,-0.721131,-0.716804,-0.988843,5.98576,-0.788615,-0.782137,-1.03685
6.02097,-0.741178,-0.736079,-1.00361,6.02223,-0.721474,-0.717118,-0.987025,5.9912,-0.788837,-0.78214,-1.03472
6.03083,-0.741597,-0.736375,-1.00143,6.03083,-0.721848,-0.717503,-0.985876,5.99658,-0.789033,-0.781986,-1.03189
6.04071,-0.741974,-0.736491,-0.999077,6.03971,-0.722115,-0.717384,-0.982966,6.00191,-0.789271,-0.782017,-1.03047
6.0506,-0.742253,-0.736218,-0.99582,6.0488,-0.722347,-0.717098,-0.979738,6.00714,-0.789547,-0.782144,-1.02848
6.06051,-0.742532,-0.735978,-0.992639,6.05686,-0.722553,-0.71683,-0.97674,6.01232,-0.789745,-0.782053,-1.02603
6.07044,-0.7427,-0.735404,-0.989014,6.06397,-0.722741,-0.716587,-0.974499,6.01745,-0.789927,-0.781887,-1.02325
6.07856,-0.742801,-0.734769,-0.985415,6.07142,-0.72285,-0.716081,-0.971257,6.02257,-0.790116,-0.781747,-1.0206
6.08595,-0.742913,-0.734239,-0.9824,6.07917,-0.722926,-0.715448,-0.967836,6.02764,-0.790371,-0.781815,-1.01831
6.09365,-0.743002,-0.73363,-0.978977,6.08536,-0.723004,-0.714952,-0.964666,6.0327,-0.790563,-0.781698,-1.0156
6.10111,-0.743095,-0.733072,-0.975594,6.09156,-0.723072,-0.714448,-0.961536,6.03775,-0.790763,-0.781599,-1.01293
6.10846,-0.743187,-0.732537,-0.972571,6.09796,-0.723143,-0.713945,-0.958346,6.04279,-0.790981,-0.781564,-1.01037
6.11538,-0.743272,-0.732027,-0.969432,6.10508,-0.723245,-0.713504,-0.955316,6.04782,-0.791191,-0.781509,-1.00794
6.12213,-0.743368,-0.731573,-0.966386,6.1121,-0.723322,-0.713001,-0.952291,6.05284,-0.791406,-0.781468,-1.00534
6.12856,-0.743444,-0.731085,-0.96343,6.11833,-0.723403,-0.712553,-0.949386,6.05787,-0.791664,-0.781556,-1.00343
6.13541,-0.743541,-0.730647,-0.960376,6.12456,-0.723478,-0.712088,-0.946396,6.06288,-0.791869,-0.781469,-1.00089
6.14158,-0.743635,-0.730248,-0.957575,6.13152,-0.723568,-0.711623,-0.94333,6.0679,-0.792028,-0.781233,-0.998391
6.14746,-0.743722,-0.729861,-0.954639,6.1384,-0.723662,-0.711183,-0.940432,6.07291,-0.792171,-0.780943,-0.995692
6.15309,-0.743863,-0.72968,-0.952771,6.14511,-0.723736,-0.710685,-0.937517,6.07791,-0.792314,-0.780655,-0.992948
6.15847,-0.743979,-0.729416,-0.949622,6.152,-0.723853,-0.710329,-0.934578,6.08292,-0.79246,-0.780368,-0.990332
6.16384,-0.744093,-0.729163,-0.946726,6.15906,-0.72397,-0.709982,-0.931382,6.08792,-0.792601,-0.780067,-0.987622
6.17011,-0.744213,-0.728895,-0.943898,6.16612,-0.724086,-0.709632,-0.928269,6.09293,-0.792737,-0.779756,-0.984926
6.17682,-0.744331,-0.728586,-0.941395,6.17375,-0.724202,-0.709279,-0.925723,6.09793,-0.792905,-0.77954,-0.982801
6.18418,-0.744462,-0.728292,-0.939099,6.18184,-0.724355,-0.709025,-0.924083,6.10293,-0.793038,-0.779211,-0.980183
6.19206,-0.744621,-0.728053,-0.937586,6.19031,-0.72447,-0.70861,-0.921312,6.10794,-0.793176,-0.778897,-0.977667
6.20036,-0.744755,-0.727712,-0.935085,6.19907,-0.724615,-0.708297,-0.919553,6.11294,-0.793307,-0.778563,-0.975076
6.20899,-0.744898,-0.72739,-0.933032,6.20809,-0.724731,-0.707869,-0.916887,6.11794,-0.793441,-0.778245,-0.972627
6.21788,-0.74504,-0.727061,-0.930762,6.21729,-0.724866,-0.707512,-0.914883,6.12294,-0.79358,-0.777936,-0.97018
6.227,-0.745165,-0.726666,-0.928211,6.22666,-0.724966,-0.707038,-0.91198,6.12794,-0.793711,-0.777608,-0.967651
6.23629,-0.745274,-0.726231,-0.92538,6.23615,-0.725077,-0.706608,-0.909651,6.13294,-0.793846,-0.777294,-0.965309
6.24572,-0.745405,-0.725865,-0.923228,6.24574,-0.72517,-0.706121,-0.906812,6.13794,-0.793978,-0.77697,-0.962938
6.25526,-0.745506,-0.725413,-0.920446,6.25541,-0.725271,-0.705679,-0.904535,6.14294,-0.794111,-0.77665,-0.960657
6.2649,-0.745487,-0.724632,-0.917342,6.26515,-0.725209,-0.704764,-0.900752,6.14794,-0.794246,-0.776333,-0.958309
6.2746,-0.74539,-0.723598,-0.913907,6.27495,-0.725092,-0.70368,-0.89734,6.15294,-0.794387,-0.776047,-0.955811
6.28437,-0.745349,-0.722857,-0.910934,6.28478,-0.724982,-0.70281,-0.893805,6.15892,-0.794555,-0.775788,-0.95349
6.29274,-0.745259,-0.722013,-0.907746,6.29461,-0.724872,-0.701871,-0.890899,6.16568,-0.794736,-0.775501,-0.951134
6.3004,-0.745193,-0.721244,-0.905195,6.30446,-0.724731,-0.70072,-0.887753,6.17307,-0.79493,-0.775223,-0.948946
6.30852,-0.745068,-0.72023,-0.902244,6.31434,-0.724456,-0.699012,-0.88381,6.18098,-0.795153,-0.774998,-0.947285
6.31701,-0.744908,-0.719076,-0.899115,6.32425,-0.724165,-0.697346,-0.880069,6.18929,-0.795351,-0.774619,-0.945466
6.32579,-0.74466,-0.717612,-0.895612,6.33417,-0.723867,-0.695736,-0.876486,6.19793,-0.795517,-0.77407,-0.943509
6.33481,-0.7444,-0.716154,-0.892322,6.34411,-0.723563,-0.694177,-0.87306,6.20684,-0.795667,-0.773469,-0.94101
6.34402,-0.744123,-0.714698,-0.888987,6.35406,-0.72326,-0.692686,-0.869837,6.21596,-0.795814,-0.772862,-0.938342
6.35339,-0.743845,-0.713301,-0.885873,6.36402,-0.722941,-0.691203,-0.866517,6.22525,-0.795972,-0.772302,-0.93586
6.36287,-0.743562,-0.711937,-0.882867,6.37399,-0.722643,-0.689757,-0.863406,6.23469,-0.796127,-0.771746,-0.933358
6.37246,-0.743125,-0.709948,-0.879127,6.38396,-0.722292,-0.688373,-0.860343,6.24423,-0.796288,-0.771232,-0.930959
6.38213,-0.742636,-0.70773,-0.875226,6.39394,-0.721974,-0.68695,-0.857319,6.25387,-0.796448,-0.770737,-0.92862
6.39187,-0.742153,-0.705757,-0.871632,6.40369,-0.721386,-0.684566,-0.853208,6.26358,-0.796457,-0.769794,-0.925721
6.40165,-0.741613,-0.703335,-0.867436,6.41347,-0.720884,-0.682515,-0.849772,6.27334,-0.796408,-0.768693,-0.922721
6.41146,-0.74114,-0.701625,-0.86397,6.42327,-0.720242,-0.680157,-0.845879,6.28316,-0.796429,-0.76801,-0.919402
6.42131,-0.740466,-0.699055,-0.860152,6.43311,-0.719415,-0.676819,-0.840789,6.29301,-0.796411,-0.767209,-0.916781
6.43119,-0.739654,-0.6958,-0.855241,6.44297,-0.718645,-0.674179,-0.836827,6.30289,-0.796278,-0.765977,-0.913506
6.44108,-0.738877,-0.693128,-0.85124,6.45286,-0.717717,-0.670687,-0.831818,6.31279,-0.796078,-0.764569,-0.91056
6.45099,-0.737883,-0.689407,-0.846037,6.46276,-0.716835,-0.667839,-0.827759,6.32272,-0.795853,-0.763094,-0.907492
6.46092,-0.737015,-0.686774,-0.842206,6.47244,-0.715792,-0.664192,-0.822962,6.33051,-0.795645,-0.761538,-0.904108
6.47061,-0.736002,-0.683259,-0.837527,6.48154,-0.714955,-0.661501,-0.819116,6.33857,-0.795387,-0.760117,-0.90108
6.47973,-0.735202,-0.680699,-0.833858,6.49081,-0.713915,-0.657796,-0.814632,6.347,-0.795128,-0.758673,-0.89831
6.48902,-0.73417,-0.677056,-0.829469,6.50017,-0.712989,-0.655028,-0.810813,6.35563,-0.794825,-0.756919,-0.894713
6.4984,-0.733236,-0.674473,-0.825877,6.50966,-0.711822,-0.651306,-0.806563,6.36451,-0.794376,-0.75449,-0.891604
6.5079,-0.732074,-0.67094,-0.821803,6.5192,-0.710771,-0.648677,-0.802962,6.37354,-0.793878,-0.751704,-0.886498
6.51746,-0.731039,-0.66851,-0.818381,6.52884,-0.709478,-0.644975,-0.799102,6.38267,-0.79345,-0.749802,-0.884424
6.5271,-0.729788,-0.665025,-0.814575,6.53826,-0.708441,-0.642474,-0.795989,6.39198,-0.792914,-0.747503,-0.881364
6.53653,-0.729008,-0.663317,-0.812275,6.54779,-0.707403,-0.639536,-0.792596,6.40142,-0.792434,-0.745227,-0.877645
6.54607,-0.728002,-0.660613,-0.80951,6.55738,-0.706465,-0.637345,-0.789691,6.41097,-0.791896,-0.743243,-0.874493
6.55571,-0.727346,-0.658856,-0.806448,6.56702,-0.705684,-0.634992,-0.787266,6.42057,-0.791347,-0.740994,-0.871457
6.56541,-0.726698,-0.656674,-0.80398,6.57668,-0.70533,-0.634011,-0.784606,6.43022,-0.79084,-0.738741,-0.86799
6.57515,-0.726405,-0.655693,-0.801565,6.5864,-0.70474,-0.63163,-0.780216,6.43991,-0.790242,-0.736325,-0.865152
6.58494,-0.725998,-0.654067,-0.798468,6.59616,-0.70434,-0.630597,-0.779208,6.44966,-0.789475,-0.733456,-0.861543
6.59477,-0.725569,-0.652356,-0.796044,6.60592,-0.703792,-0.628261,-0.775286,6.45946,-0.78872,-0.731106,-0.858359
6.60464,-0.725071,-0.650036,-0.792184,6.61573,-0.703315,-0.627043,-0.774561,6.46927,-0.787969,-0.728781,-0.856049
6.61453,-0.724472,-0.648088,-0.791104,6.62556,-0.702285,-0.62239,-0.768323,6.47808,-0.787217,-0.726552,-0.85255
6.62443,-0.723892,-0.645462,-0.787191,6.6354,-0.702132,-0.622885,-0.769677,6.48711,-0.786414,-0.724104,-0.850047
6.63435,-0.723416,-0.644317,-0.787274,6.64527,-0.701619,-0.620952,-0.767486,6.49634,-0.785594,-0.722108,-0.847515
6.64429,-0.722907,-0.642044,-0.784305,6.65516,-0.700708,-0.617705,-0.765528,6.50572,-0.784718,-0.719952,-0.845546
6.65424,-0.722356,-0.640653,-0.784246,6.66507,-0.700313,-0.61662,-0.764204,6.51521,-0.783741,-0.717734,-0.842281
6.6642,-0.721657,-0.637707,-0.780562,6.67498,-0.6995,-0.614216,-0.763073,6.52481,-0.782684,-0.715334,-0.840527
6.67416,-0.720926,-0.63577,-0.780119,6.6849,-0.698645,-0.610974,-0.759235,6.53448,-0.782106,-0.71478,-0.839125
6.68412,-0.719877,-0.632461,-0.776504,6.69484,-0.69746,-0.608458,-0.758613,6.54422,-0.781426,-0.713699,-0.838661
6.6941,-0.718728,-0.63015,-0.776288,6.70478,-0.696367,-0.605274,-0.755332,6.55401,-0.78081,-0.712369,-0.837027
6.70407,-0.717691,-0.62697,-0.772989,6.71474,-0.695301,-0.602914,-0.754738,6.56384,-0.780622,-0.711972,-0.836875
6.71405,-0.716676,-0.624579,-0.772374,6.72469,-0.694184,-0.599026,-0.750548,6.57371,-0.78007,-0.710977,-0.835953
6.72403,-0.7156,-0.620707,-0.768203,6.73466,-0.693197,-0.596844,-0.750132,6.5836,-0.77953,-0.710717,-0.836351
6.73402,-0.714653,-0.618519,-0.767782,6.74462,-0.692095,-0.592938,-0.745894,6.5935,-0.77871,-0.707491,-0.832395
6.744,-0.713569,-0.614584,-0.763494,6.7546,-0.691205,-0.59095,-0.745577,6.60341,-0.778659,-0.708433,-0.833905
6.75399,-0.712698,-0.612596,-0.763152,6.76458,-0.690276,-0.587392,-0.741469,6.61334,-0.77785,-0.704912,-0.830364
6.76398,-0.711779,-0.609015,-0.759017,6.77456,-0.689571,-0.585809,-0.741199,6.62327,-0.777833,-0.705665,-0.832187
6.77397,-0.711084,-0.607407,-0.758716,6.78455,-0.688645,-0.582243,-0.737071,6.63321,-0.777096,-0.702107,-0.828861
6.78397,-0.710177,-0.603872,-0.754597,6.79453,-0.687744,-0.579823,-0.735679,6.64316,-0.777017,-0.702285,-0.83051
6.79396,-0.70928,-0.601467,-0.75325,6.80452,-0.686567,-0.575317,-0.729967,6.65312,-0.776352,-0.698682,-0.82756
6.80396,-0.708121,-0.597027,-0.747523,6.81452,-0.685579,-0.572701,-0.728725,6.66308,-0.775984,-0.697703,-0.827712
6.81396,-0.707096,-0.594306,-0.746253,6.82451,-0.684285,-0.568158,-0.72315,6.67305,-0.775166,-0.693523,-0.82407
6.82395,-0.705828,-0.589852,-0.740636,6.83451,-0.683059,-0.564671,-0.720731,6.68303,-0.774715,-0.692245,-0.823955
6.83395,-0.704621,-0.586552,-0.73854,6.8445,-0.681618,-0.559973,-0.715147,6.69301,-0.773816,-0.687872,-0.819971
6.84395,-0.703166,-0.581833,-0.732913,6.8545,-0.680125,-0.555601,-0.711557,6.70299,-0.773265,-0.686334,-0.819607
6.85395,-0.701667,-0.577503,-0.729333,6.8645,-0.678361,-0.549728,-0.704113,6.71298,-0.772277,-0.681871,-0.81531
6.86395,-0.699889,-0.571683,-0.721856,6.87449,-0.676618,-0.54537,-0.704234,6.72297,-0.771632,-0.680092,-0.814724
6.87395,-0.69823,-0.567476,-0.722004,6.88449,-0.674302,-0.538681,-0.69762,6.73296,-0.770529,-0.675107,-0.809226
6.88394,-0.695905,-0.560864,-0.715424,6.89449,-0.672057,-0.533439,-0.695028,6.74295,-0.769808,-0.673543,-0.809326
6.89394,-0.693662,-0.555746,-0.712903,6.90449,-0.669311,-0.525815,-0.686645,6.75294,-0.768603,-0.668661,-0.803714
6.90394,-0.690882,-0.548186,-0.704586,6.91405,-0.666879,-0.520714,-0.684818,6.76293,-0.767958,-0.667509,-0.803982
6.91371,-0.688362,-0.542772,-0.701889,6.9237,-0.663956,-0.512788,-0.675375,6.77293,-0.766743,-0.662706,-0.798161
6.92349,-0.685401,-0.535089,-0.693026,6.93342,-0.661207,-0.5069,-0.671916,6.78293,-0.765943,-0.661066,-0.797849
6.93329,-0.68259,-0.529203,-0.689484,6.9432,-0.65809,-0.498919,-0.662531,6.79292,-0.764498,-0.65555,-0.790978
6.94314,-0.6794,-0.521231,-0.680025,6.95302,-0.65449,-0.490591,-0.656515,6.80292,-0.76359,-0.653733,-0.790499
6.95301,-0.675732,-0.512914,-0.673946,6.96287,-0.65037,-0.47961,-0.644102,6.81292,-0.762037,-0.648099,-0.783227
6.96291,-0.671522,-0.501926,-0.661446,6.97276,-0.646161,-0.469412,-0.635678,6.82292,-0.760888,-0.645717,-0.781775
6.97283,-0.66723,-0.491815,-0.653017,6.98266,-0.641572,-0.456785,-0.622059,6.83291,-0.759181,-0.63985,-0.774347
6.98277,-0.662533,-0.479224,-0.639249,6.99259,-0.636947,-0.44553,-0.612868,6.84291,-0.757811,-0.636857,-0.771953
6.99271,-0.657843,-0.467963,-0.629877,7,-0.6326,-0.434748,-0.600724,6.85291,-0.755839,-0.630535,-0.763954
7,-0.653457,-0.457071,-0.617461,,,,,6.86291,-0.753991,-0.626781,-0.764662
,,,,,,,,6.87291,-0.751375,-0.619392,-0.757002
,,,,,,,,6.88291,-0.749213,-0.615403,-0.755206
,,,,,,,,6.89291,-0.746316,-0.607722,-0.746874
,,,,,,,,6.90291,-0.744175,-0.603155,-0.743692
,,,,,,,,6.91017,-0.741311,-0.595826,-0.735523
,,,,,,,,6.91796,-0.738931,-0.591847,-0.733677
,,,,,,,,6.9262,-0.735738,-0.584173,-0.724367
,,,,,,,,6.93478,-0.73314,-0.579948,-0.722531
,,,,,,,,6.94364,-0.729734,-0.572086,-0.713029
,,,,,,,,6.95217,-0.726471,-0.565773,-0.708782
,,,,,,,,6.96099,-0.722245,-0.555384,-0.696607
,,,,,,,,6.97005,-0.718322,-0.547392,-0.690649
,,,,,,,,6.97929,-0.713529,-0.535661,-0.677153
,,,,,,,,6.98869,-0.70911,-0.526232,-0.669312
,,,,,,,,6.99821,-0.704003,-0.51374,-0.655071
,,,,,,,,7,-0.702312,-0.510352,-0.652527
